iso_res_C,iso_res_S,res_C,res_S,time,temperature,tempC,P,O,A,S,G,C,PYR,GYP,CAL,N,OSr,SSr,d13c_A,delta_mccb,d34s_S,delta_G,delta_C,delta_PYR,delta_GYP,delta_o,delta_a,d_mccb,d_locb,d_mocb,delta_OSr,UPLIFT,DEGASS,W,EVO,CPland,Bforcing,BAS_AREA,GRAN_AREA,CARB_AREA,PG,RCO2,RO2,mrO2,VEG,ANOX,mocb,locb,mccb,mpsb,mgsb,silw,carbw,oxidw,basw,granw,phosw,psea,nfix,denit,pyrw,gypw,ocdeg,ccdeg,pyrdeg,gypdeg,sfw,DOC_res,evapdis,pulse_pyr,DOC_ox,Sr_granw,Sr_basw,Sr_sedw,Sr_mantle,dSSr,relativenewp,U,d238U_sw,d_in,time_myr,firef,cpoint,V_o2
-2.11375000000099e+22,-917504,5.42207900000198e+21,4.5e+20,-899999999.995738,292.165414357669,19.1654143576686,7.75000012391462e+15,3.70000007015598e+18,9.57899991814467e+18,3.99999999639832e+19,4.1250000000989e+20,5.00000000007394e+21,3.60000000031121e+20,5.00000000048953e+19,1,4.34994336100197e+16,1.19999999956338e+17,5.00000000011359e+18,5.9780430907507e-09,5.9780430907507e-09,20.0000000328768,-26.9999999999216,-1.99999999993692,-5.00000000149176,20,0.414845151825866,-8.15279539693163,1.02990000763714,-22.6527954064122,-24.4700999762075,0.708000000000008,0.188021885911814,1.15942673894028,0,0,1,0.75,0.459819325097545,1,1,2,8.99999984618479,0.100000001896108,0.0258933200018154,0,0.952571773026894,2999921877752.69,0,34387154124831,8399781090875.33,1499999998649.37,27778203171165.7,6608950953665.27,201394462223.526,6913333491736.24,20864869679429.5,57261468829.0285,57261468829.0285,1.50993176235103e+15,1.64270206059245e+15,518479133872.219,206529717322.26,478263529824.332,13043550813271,579713369520.255,144928342381.724,2613783198803.8,1.2e+20,0,0,1.08435851158255e-45,20471192893.0252,6782893237.17518,14044020776.8577,8463815194.26404,0.708000000000031,0.999986979540683,18499990177482.5,-0.400000269588244,-2.88395957693735,-899.999999995738,1.33763584284861,431.135082245289,2.51769527490239
-2.11375000000173e+22,-917504,5.42207900000346e+21,4.5e+20,-899999999.99254,292.165414265226,19.1654142652256,7.75000021687652e+15,3.70000012278396e+18,9.57899985673815e+18,3.99999999369648e+19,4.12500000017308e+20,5.00000000012941e+21,3.60000000054467e+20,5.00000000085677e+19,1,4.34990089073838e+16,1.19999999923584e+17,5.0000000001988e+18,1.04618597819874e-08,1.04618597819874e-08,20.0000000575396,-26.9999999998627,-1.99999999988959,-5.00000000261082,20,0.41484514966375,-8.15279540936355,1.02990000089189,-22.652795425956,-24.4700999708331,0.708000000000014,0.188021885911814,1.15942673894028,0,0,1,0.75,0.45981932509074,1,1,2,8.99999973079515,0.100000003318485,0.0258933203605797,0,0.952570007980539,2999863299127.48,0,34387153720338.2,8399616945580.08,1499999997636.18,27778202837276.3,6608950883061.93,201394463659.443,6913333412237.42,20864869425038.9,57261468147.8851,57261468147.8851,1.50994775030177e+15,1.64268298641455e+15,518479133905.842,206529715131.075,478263529832.933,13043550813415.8,579713369557.85,144928342392.369,2613783184112.95,1.2e+20,0,0,1.08493284653968e-45,20471192643.4344,6782893159.17633,14044020627.065,8463815194.26404,0.708000000000055,0.999977216261697,18499982808782,-0.400000471829225,-2.88395958156079,-899.99999999254,1.33763584284861,431.135078196306,2.51769527250232
-2.11375000000247e+22,-917504,5.42207900000494e+21,4.5e+20,-899999999.989343,292.165414172783,19.165414172783,7.75000030984011e+15,3.70000017541058e+18,9.57899979533184e+18,3.99999999099469e+19,4.12500000024727e+20,5.00000000018488e+21,3.60000000077813e+20,5.00000000122401e+19,1,4.34985843276794e+16,1.19999999890829e+17,5.00000000028402e+18,1.49451518622589e-08,1.49451518622589e-08,20.0000000822018,-26.9999999998039,-1.99999999984227,-5.00000000372986,20,0.414845147501642,-8.15279542179542,1.02989999414667,-22.6527954454995,-24.4700999654584,0.708000000000021,0.188021885911814,1.15942673894028,0,0,1,0.75,0.459819325083936,1,1,2,8.9999996154059,0.100000004740827,0.0258933207193348,0,0.952568243382525,2999804738029.7,0,34387153315846.9,8399452849369.75,1499999996623.01,27778202503388,6608950812458.84,201394465095.323,6913333332738.87,20864869170649.2,57261467466.7442,57261467466.7442,1.50996373372653e+15,1.64266391770939e+15,518479133939.465,206529712939.898,478263529841.535,13043550813560.5,579713369595.443,144928342403.014,2613783169422.15,1.2e+20,0,0,1.08550733969275e-45,20471192393.8445,6782893081.17776,14044020477.2728,8463815194.26404,0.708000000000078,0.999967455808721,18499975440100.2,-0.400000674069771,-2.88395958618417,-899.999999989343,1.33763584284861,431.135074147335,2.51769527010232
-2.11375000000989e+22,-917504,5.42207900001977e+21,4.5e+20,-899999999.957369,292.165413248372,19.1654132483723,7.75000123956236e+15,3.70000070160758e+18,9.57899918127926e+18,3.99999996397977e+19,4.12500000098902e+20,5.00000000073959e+21,3.60000000311238e+20,5.00000000489641e+19,1,4.34943448064684e+16,1.19999999563285e+17,5.00000000113615e+18,5.97512908953211e-08,5.97512908953211e-08,20.0000003287949,-26.9999999992157,-1.99999999936904,-5.000000014919,20,0.414845125880927,-8.15279554611204,1.02989992669562,-22.6527956409239,-24.4700999117051,0.708000000000081,0.188021885911814,1.15942673894028,0,0,1,0.75,0.459819325015891,1,1,2,8.99999846153328,0.100000018962367,0.0258933243064133,0,0.95255062005512,2999220024009.45,0,34387149271002.6,8397814399179.26,1499999986492.41,27778199164562.6,6608950106440.02,201394479452.234,6913332537766.99,20864866626795.6,57261460655.4503,57261460655.4503,1.5101233372348e+15,1.64247350986788e+15,518479134275.648,206529691028.501,478263529927.535,13043550815007.5,579713369971.331,144928342509.461,2613783022516.63,1.2e+20,0,0,1.09126161307999e-45,20471189897.9881,6782892301.20535,14044018979.3763,8463815194.26404,0.708000000000314,0.999869995550997,18499901754236.9,-0.400002696453655,-2.88395963241528,-899.999999957369,1.33763584284861,431.135033658328,2.51769524610547
-2.1137500000173e+22,-917504,5.4220790000346e+21,4.5e+20,-899999999.925394,292.165412323988,19.165412323988,7.75000216942851e+15,3.70000122768912e+18,9.57899856724426e+18,3.99999993696974e+19,4.1250000017306e+20,5.0000000012943e+21,3.60000000544614e+20,5.0000000085688e+19,1,4.34901157508908e+16,1.19999999235741e+17,5.00000000198828e+18,1.04512775595266e-07,1.04512775595266e-07,20.0000005753389,-26.9999999986276,-1.9999999988958,-5.0000000261061,20,0.414845104260831,-8.1527956704251,1.0298998592465,-22.652795836329,-24.4700998579396,0.708000000000141,0.188021885911814,1.15942673894028,0,0,1,0.75,0.459819324947847,1,1,2,8.99999730769376,0.100000033180787,0.0258933278927048,0,0.952533034019337,2998636810187.68,0,34387145226274.6,8396180150303.46,1499999976363.65,27778195825833.1,6608949400441.49,201394493805.993,6913331742817.93,20864864083015.2,57261453844.3506,57261453844.3506,1.5102825566152e+15,1.64228356726743e+15,518479134611.761,206529669117.739,478263530013.516,13043550816454.6,579713370347.141,144928342615.908,2613782875615.33,1.2e+20,0,0,1.09703411674185e-45,20471187402.2036,6782891521.25533,14044017481.5229,8463815194.26404,0.708000000000549,0.999772775882547,18499828069967.1,-0.400004718802844,-2.88395967864185,-899.999999925394,1.33763584284861,431.13499317048,2.51769522211389
-2.11375000002471e+22,-786432,5.42207900004943e+21,4.5e+20,-899999999.89342,292.165411399633,19.1654113996327,7.75000309945216e+15,3.70000175364431e+18,9.57899795322851e+18,3.99999990996508e+19,4.12500000247199e+20,5.000000001849e+21,3.60000000777937e+20,5.0000000122412e+19,1,4.34858981507267e+16,1.19999998908197e+17,5.00000000284041e+18,1.49225390157085e-07,1.49225390157085e-07,20.0000008218294,-26.9999999980396,-1.99999999842257,-5.00000003729096,20,0.414845082641412,-8.15279579473427,1.0298997917995,-22.6527960317132,-24.470099804161,0.708000000000201,0.188021885911814,1.15942673894028,0,0,1,0.75,0.459819324879802,1,1,2,8.99999615389049,0.100000047395792,0.025893331478135,0,0.952515489435875,2998055232620.5,0,34387141181673.6,8394550483722.92,1499999966236.9,27778192487208.5,6608948694465.14,201394508156.303,6913330947893.8,20864861539314.7,57261447033.4631,57261447033.4631,1.51044135467735e+15,1.6420941343972e+15,518479134947.797,206529647207.67,478263530099.474,13043550817901.7,579713370722.864,144928342722.354,2613782728718.63,1.2e+20,0,0,1.10282344105569e-45,20471184906.4974,6782890741.32977,14044015983.7166,8463815194.26404,0.708000000000785,0.999675819556936,18499754387442.7,-0.400006741112468,-2.88395972486346,-899.99999989342,1.33763584284861,431.134952683901,2.51769519812807
-2.11375000003213e+22,-1048576,5.42207900006426e+21,4.5e+20,-899999999.861445,292.165410475305,19.1654104753053,7.7500040296287e+15,3.70000227947684e+18,9.57899733923144e+18,3.99999988296562e+19,4.12500000321319e+20,5.00000000240371e+21,3.60000001011208e+20,5.0000000159136e+19,1,4.34816916730669e+16,1.19999998580653e+17,5.00000000369254e+18,1.93890561185533e-07,1.93890561185533e-07,20.0000010682678,-26.9999999974518,-1.99999999794934,-5.00000004847366,20,0.414845061022652,-8.15279591903968,1.02989972435453,-22.6527962270771,-24.4700997503696,0.708000000000262,0.188021885911814,1.15942673894028,0,0,1,0.75,0.459819324811758,1,1,2,8.99999500012241,0.100000061607482,0.0258933350627289,0,0.952497984967872,2997475244949.11,0,34387137137195.5,8392925269622.21,1499999956112.11,27778189148685.3,6608947988510.27,201394522503.265,6913330152993.81,20864858995691.5,57261440222.7809,57261440222.7809,1.51059974384211e+15,1.64190519634325e+15,518479135283.758,206529625298.272,478263530185.411,13043550819348.7,579713371098.503,144928342828.801,2613782581826.39,1.2e+20,0,0,1.10862997504643e-45,20471182410.8671,6782889961.42789,14044014485.9559,8463815194.26404,0.70800000000102,0.999579118921077,18499680706614.3,-0.400008763384094,-2.88395977108025,-899.999999861445,1.33763584284861,431.134912198559,2.51769517414784
-2.11375000010627e+22,-1179648,5.42207900021255e+21,4.5e+20,-899999999.541701,292.165401233575,19.1654012335748,7.75001333979096e+15,3.70000753106535e+18,9.57899120028697e+18,3.99999961325685e+19,4.12500001061499e+20,5.00000000795076e+21,3.60000003341056e+20,5.00000005263757e+19,1,4.34402377443987e+16,1.19999995305217e+17,5.00000001221385e+18,6.37936632530173e-07,6.37936632530173e-07,20.0000035297937,-26.9999999915793,-1.99999999321701,-5.0000001601815,20,0.414844844871155,-8.15279716188623,1.0298990500175,-22.6527981795978,-24.4700992117526,0.708000000000864,0.188021885911813,1.15942673894028,0,0,1,0.75,0.459819324131313,1,1,2,8.99998346437397,0.100000203542307,0.0258933708627422,0,0.952325153147893,2991762592611.79,0,34387096699188.6,8376917398811.5,1499999854971.32,27778155769044.5,6608940930144.15,201394665788.985,6913322205323.53,20864833563721,57261372127.2738,57261372127.2738,1.51216116517779e+15,1.64004299885455e+15,518479138639.251,206529406241.246,478263531043.596,13043550833819.4,579713374850.292,144928343893.27,2613781113149.64,1.2e+20,0,0,1.16762823557493e-45,20471157458.7451,6782882163.71365,14043999510.8626,8463815194.26404,0.708000000003374,0.998626155043649,18498943991464,-0.400028984014833,-2.88396023298368,-899.999999541701,1.33763584284861,431.134507412838,2.51769493465278
-2.11375000018042e+22,-1179648,5.42207900036083e+21,4.5e+20,-899999999.221957,292.165391994572,19.1653919945716,7.75002266479322e+15,3.70001277074177e+18,9.57898506315736e+18,3.9999993440535e+19,4.12500001799876e+20,5.0000000134978e+21,3.60000005665849e+20,5.00000008936154e+19,1,4.33998655378131e+16,1.19999992029788e+17,5.00000002073513e+18,1.07737543078107e-06,1.07737543078107e-06,20.0000059862655,-26.999999985718,-1.99999998848468,-5.00000027167873,20.0000000000001,0.414844628783524,-8.15279840436598,1.02989837587952,-22.6528001301419,-24.4700986718927,0.708000000001466,0.188021885911813,1.15942673894028,0,0,1,0.75,0.459819323450868,1,1,2,8.99997193204323,0.100000345155183,0.0258934065815483,0,0.952156255703141,2986204246849.4,0,34387056273157.4,8361341660421.05,1499999754020.06,27778122399288.4,6608933873868.96,201394808749.531,6913314260004.04,20864808139284.4,57261304051.7708,57261304051.7708,1.51368277209146e+15,1.63822895144002e+15,518479141987.465,206529187249.558,478263531899.69,13043550848290,579713378593.942,144928344957.739,2613779644907.15,1.2e+20,0,0,1.22831557020586e-45,20471132514.0149,6782874368.30585,14043984540.2123,8463815194.26404,0.708000000005728,0.997698058340531,18498207442517.8,-0.400049200936839,-2.8839606944194,-899.999999221957,1.33763584284861,431.134102746887,2.51769469570096
-2.11375000025456e+22,-1048576,5.42207900050912e+21,4.5e+20,-899999998.902213,292.165382758202,19.1653827582019,7.75003200411442e+15,3.70001799891768e+18,9.57897892778023e+18,3.9999990753381e+19,4.12500002536512e+20,5.00000001904483e+21,3.60000007985764e+20,5.00000012608552e+19,1,4.33605394469369e+16,1.19999988754366e+17,5.00000002925641e+18,1.51236624249497e-06,1.51236624249497e-06,20.0000084378579,-26.9999999798673,-1.99999998375236,-5.00000038297263,20.0000000000001,0.414844412757563,-8.15279964649156,1.02989770193374,-22.6528020787777,-24.4700981308328,0.708000000002068,0.188021885911813,1.15942673894028,0,0,1,0.75,0.459819322770422,1,1,2,8.99996040301298,0.100000486457235,0.025893442221953,0,0.951991186878935,2980794896756.83,0,34387015858691.3,8346183180947.99,1499999653251.79,27778089039078.3,6608926819612.99,201394951396.136,6913306316954.78,20864782722123.6,57261235995.5866,57261235995.5866,1.51516584103927e+15,1.63646148845793e+15,518479145328.651,206528968320.968,478263532753.765,13043550862760.6,579713382329.734,144928346022.208,2613778177084,1.2e+20,0,0,1.29067381984771e-45,20471107576.4231,6782866575.12544,14043969573.8528,8463815194.26404,0.708000000008081,0.996794010274411,18497471055772.2,-0.400069414258393,-2.88396115540355,-899.999998902213,1.33763584284861,431.13369819659,2.51769445727362
